ticker,rows,headline_days,date_min,date_max,dev_rows,dev_headline_days
RING,13,13,2012-03-27,2019-02-04,13,13
EDF,13,13,2010-03-31,2020-03-19,7,7
PEZ,13,13,2010-09-15,2015-10-14,10,10
HIO,13,13,2010-06-29,2020-03-19,10,10
NTL,13,12,2010-07-09,2017-11-13,11,10
GCV,13,13,2011-05-18,2020-02-20,13,13
GDL,13,13,2009-08-17,2020-03-12,9,9
MFM,13,13,2010-05-11,2020-03-19,10,10
EMF,13,13,2010-03-09,2020-03-23,9,9
ERC,13,13,2010-11-19,2018-12-20,12,12
BXMX,13,13,2016-01-15,2020-03-12,11,11
WIA,13,13,2009-08-10,2020-03-19,8,8
PFD,13,13,2011-12-06,2020-03-19,11,11
PSL,13,11,2011-04-15,2016-12-20,13,11
IQI,13,13,2018-09-21,2020-03-19,11,11
NHF,13,13,2014-08-22,2020-04-01,11,11
HYMB,13,13,2012-05-18,2018-04-18,13,13
GGT,13,13,2011-03-21,2020-03-19,9,9
NTX,13,13,2018-09-13,2020-01-10,13,13
MXF,13,13,2014-03-19,2020-03-23,10,10
IGA,13,13,2010-09-27,2020-03-12,8,8
SJB,13,12,2011-03-22,2016-06-16,13,12
MSF,12,12,2010-04-06,2019-10-21,11,11
INTG,12,12,2010-10-07,2020-03-11,10,10
EDD,12,12,2011-10-20,2020-04-20,9,9
VVR,12,12,2011-08-31,2020-03-18,6,6
XSLV,12,12,2013-03-18,2019-12-11,12,12
VCIT,12,12,2010-09-22,2019-10-16,11,11
KSM,12,12,2009-08-12,2020-03-19,9,9
DMO,12,12,2018-07-25,2020-03-12,10,10
SNC,12,8,2016-09-06,2017-10-24,12,8
JRS,12,12,2010-05-11,2020-03-19,8,8
FNFV,12,11,2015-02-23,2017-10-25,12,11
BFY,12,12,2018-08-03,2020-03-19,11,11
ARKW,12,12,2015-06-17,2020-05-06,11,11
FTF,12,12,2016-10-20,2018-11-23,12,12
ETX,12,12,2018-07-23,2020-03-23,10,10
NUV,12,12,2011-06-08,2020-03-23,10,10
NEN,12,12,2011-09-13,2020-01-03,12,12
VIXY,12,12,2011-06-01,2019-05-17,12,12
VMO,12,12,2018-09-20,2020-03-19,9,9
NKY,12,12,2011-07-17,2014-10-01,12,12
SRSC,12,10,2014-12-08,2017-07-06,12,10
UGLD,12,12,2016-11-15,2018-07-19,12,12
BRAF,12,12,2010-12-20,2015-09-26,11,11
EAD,12,12,2010-07-09,2018-12-20,11,11
FAM,12,12,2015-03-19,2020-03-19,11,11
ENRJ,12,12,2014-06-13,2018-03-21,12,12
CRF,12,12,2009-08-13,2018-12-20,9,9
XMLV,12,12,2013-03-18,2019-11-06,12,12
DUC,12,12,2011-11-07,2020-03-19,10,10
ATLO,12,12,2012-07-13,2020-05-14,10,10
FEO,12,12,2018-08-16,2020-03-20,10,10
EOI,12,12,2010-12-23,2020-03-12,9,9
BBC,12,10,2015-01-26,2020-05-07,11,9
GLQ,12,12,2013-12-12,2018-11-21,12,12
MOKO,11,9,2014-06-20,2016-01-27,11,9
LABC,11,9,2010-06-07,2015-07-31,10,8
VYFC,11,7,2010-09-07,2014-11-25,10,6
TLI,11,11,2015-05-18,2020-03-11,10,10
APB,11,10,2009-11-19,2018-12-14,10,9
MUE,11,11,2018-09-17,2020-03-12,10,10
JEQ,11,11,2018-08-16,2018-12-17,11,11
MHD,11,11,2018-09-25,2020-03-19,9,9
SCHP,11,11,2011-08-03,2019-07-18,11,11
MHE,11,11,2018-07-20,2018-10-30,11,11
TEI,11,11,2018-08-27,2020-03-23,7,7
GTWN,11,7,2014-07-29,2017-04-25,11,7
VXF,11,11,2010-03-10,2020-02-24,10,10
RVM,11,7,2011-07-25,2015-05-05,11,7
DOM,11,7,2010-11-18,2016-01-04,10,6
AFCB,11,9,2012-04-18,2018-06-11,11,9
BME,11,11,2018-09-04,2020-03-23,8,8
BQH,11,11,2018-08-02,2020-03-19,8,8
MLPX,11,9,2016-04-28,2019-06-21,11,9
BAF,11,11,2018-09-18,2018-11-01,11,11
MYC,11,11,2018-09-18,2020-03-19,9,9
JMLP,11,11,2018-11-20,2020-03-10,7,7
DGRO,11,11,2015-02-24,2019-06-21,11,11
CGO,11,11,2009-11-27,2018-12-20,10,10
FXL,11,11,2011-09-14,2018-11-03,11,11
SMLR,11,11,2014-02-07,2020-03-03,10,10
RYH,11,11,2011-07-13,2019-11-25,11,11
MNE,11,11,2010-05-10,2020-01-28,10,10
JRO,11,11,2018-09-04,2020-03-19,8,8
EMCD,11,11,2012-06-18,2016-08-03,11,11
JOF,11,11,2011-06-10,2020-03-12,8,8
HPS,11,11,2009-08-12,2020-03-19,6,6
JTD,11,11,2018-10-12,2020-03-19,8,8
BKT,11,11,2011-09-12,2020-03-19,9,9
NRCIA,11,11,2015-12-01,2018-05-01,11,11
MEIL,10,8,2013-12-17,2019-12-27,10,8
MYD,10,10,2018-10-08,2020-03-19,8,8
FCOM,10,10,2014-05-19,2020-02-03,10,10
ANIP,10,7,2020-04-13,2020-05-08,0,0
SCHW,10,5,2020-06-04,2020-06-11,0,0
CHXF,10,10,2012-09-21,2013-09-05,10,10
BIB,10,10,2012-05-02,2020-03-09,9,9
ENY,10,9,2011-05-25,2017-04-17,10,9
INTC,10,9,2020-05-26,2020-06-09,0,0
HPQ,10,8,2020-05-28,2020-06-11,0,0
SCL,10,8,2019-10-23,2020-04-21,2,2
CXH,10,10,2018-09-21,2020-03-19,7,7
SCI,10,8,2020-02-18,2020-05-14,3,3
SCCO,10,9,2020-03-23,2020-05-19,0,0
BPOPM,10,10,2018-08-06,2019-02-14,10,10
RYL,10,10,2015-06-16,2016-11-07,10,10
XSOE,10,10,2015-09-24,2019-09-11,10,10
BLDP,10,9,2020-04-08,2020-06-09,0,0
EEA,10,10,2015-01-22,2020-03-05,9,9
BBY,10,4,2020-05-21,2020-06-04,0,0
NID,10,10,2018-09-13,2020-03-12,9,9
DGRE,10,9,2013-08-08,2016-12-13,10,9
BKN,10,10,2018-09-20,2020-03-19,7,7
DIS,10,4,2020-06-05,2020-06-10,0,0
JPM,10,9,2020-05-29,2020-06-11,0,0
MQY,10,10,2018-09-14,2020-03-19,8,8
BBK,10,10,2018-09-21,2020-03-19,6,6
APEI,10,9,2019-11-12,2020-05-29,3,3
V,10,7,2020-05-20,2020-06-11,0,0
INB,10,10,2014-01-15,2019-12-23,10,10
LMCB,10,7,2012-08-14,2017-02-08,10,7
BA,10,2,2020-06-09,2020-06-10,0,0
CAF,10,10,2018-10-08,2020-03-19,7,7
BLKB,10,10,2020-03-06,2020-05-05,0,0
PFXF,10,10,2012-07-17,2019-11-21,10,10
PTF,10,10,2011-09-26,2017-04-17,10,10
SAR,10,9,2020-03-19,2020-05-15,0,0
TSLF,10,10,2015-05-22,2020-03-19,9,9
VGGL,10,7,2015-11-10,2016-04-14,10,7
RDIB,10,10,2012-05-25,2020-03-13,8,8
VGK,10,3,2020-06-09,2020-06-11,0,0
CARA,10,7,2020-04-21,2020-05-20,0,0
TWTR,10,5,2020-06-05,2020-06-11,0,0
MMD,10,10,2018-08-13,2020-03-19,8,8
EVM,10,10,2018-04-26,2018-10-11,10,10
VMM,10,10,2018-09-13,2018-10-10,10,10
AMSG,10,5,2016-11-09,2016-12-05,10,5
SAND,10,8,2020-04-23,2020-05-19,0,0
SBS,10,9,2020-04-15,2020-06-11,0,0
EDIV,10,10,2011-05-09,2016-04-03,10,10
BGCA,10,10,2014-12-01,2015-05-05,10,10
ZFC,10,8,2013-03-05,2016-03-11,10,8
ANCB,10,10,2017-09-27,2018-10-29,10,10
ABCB,10,9,2020-03-12,2020-05-22,0,0
MIE,10,10,2016-02-17,2020-03-12,4,4
WMT,10,4,2020-06-05,2020-06-11,0,0
T,10,5,2020-05-27,2020-06-11,0,0
RGT,10,9,2018-12-10,2020-03-19,9,8
GM,10,6,2020-06-05,2020-06-11,0,0
SD,10,10,2020-02-05,2020-06-11,4,4
GMK,9,8,2011-07-25,2015-03-05,9,8
ECF,9,9,2012-01-13,2018-12-17,9,9
TECU,9,5,2014-09-24,2015-09-01,9,5
BPOPN,9,9,2018-09-13,2019-02-14,9,9
FXR,9,9,2011-05-07,2017-08-02,9,9
GGM,9,9,2018-10-23,2020-03-19,7,7
CLM,9,9,2011-12-20,2018-12-20,9,9
ASHS,9,9,2014-09-03,2019-03-07,9,9
IHDG,9,9,2014-09-11,2019-12-17,9,9
BOIL,9,7,2012-04-25,2013-09-24,9,7
PBCP,9,8,2012-09-17,2016-12-22,9,8
XLG,9,9,2012-04-03,2016-04-21,9,9
CXE,9,9,2018-10-08,2020-03-19,7,7
GLU,9,7,2014-02-18,2018-12-14,9,7
EIO,9,9,2018-09-24,2018-10-24,9,9
IWN,9,9,2011-07-06,2020-06-10,8,8
EMLP,9,9,2012-06-20,2019-05-08,9,9
MVF,9,9,2018-10-04,2020-03-19,7,7
TTT,9,8,2011-05-16,2019-05-16,9,8
VKQ,9,9,2018-09-18,2020-03-19,6,6
TWM,9,9,2011-05-16,2015-06-19,9,9
MAB,9,9,2018-04-26,2018-10-23,9,9
UAE,9,9,2012-01-06,2020-03-04,8,8
ESBF,9,8,2011-07-19,2015-01-27,9,8
NTRSP,9,9,2018-09-13,2018-12-14,9,9
BCV,9,9,2013-10-22,2020-03-16,8,8
BAR,9,9,2017-09-01,2020-06-05,7,7
FKO,9,7,2012-12-04,2016-09-26,9,7
RHS,9,9,2011-09-08,2017-05-03,9,9
PMM,9,9,2017-08-07,2020-03-12,7,7
VOT,9,9,2011-07-18,2018-04-09,9,9
GOODO,9,9,2018-08-17,2019-02-15,9,9
NXQ,9,9,2018-09-20,2020-03-12,8,8
DGP,9,9,2011-04-27,2016-06-21,9,9
ALFA,9,9,2012-05-31,2016-11-07,9,9
ITOT,9,9,2015-11-10,2019-12-20,9,9
MDIV,9,9,2012-08-28,2017-04-12,9,9
CMSB,9,5,2011-07-20,2014-09-26,9,5
DGRS,9,9,2013-07-29,2020-01-21,9,9
HKTV,9,4,2015-04-01,2015-11-30,9,4
SHV,9,9,2013-04-26,2019-01-15,9,9
GOODP,9,9,2018-08-17,2019-08-16,9,9
BBF,9,9,2018-10-10,2020-03-12,8,8
NCB,9,9,2018-09-13,2020-03-11,8,8
DPK,9,9,2011-05-31,2019-09-26,9,9
TLTE,9,9,2012-10-01,2017-06-08,9,9
CEE,9,7,2011-07-18,2020-03-12,7,5
WDTI,9,9,2011-12-05,2017-02-09,9,9
PUI,9,9,2011-07-12,2017-04-17,9,9
VIIX,9,9,2013-02-22,2019-05-10,9,9
SCHX,9,9,2012-06-18,2017-07-07,9,9
BSL,9,9,2011-12-14,2020-03-19,6,6
CIF,9,9,2018-10-11,2020-03-19,7,7
ENX,9,9,2018-04-26,2018-11-01,9,9
OSGB,9,9,2015-01-20,2016-03-21,9,9
PSP,9,9,2011-08-05,2020-03-03,8,8
TQQQ,9,9,2012-03-01,2019-10-16,9,9
BKF,9,7,2011-06-27,2013-08-12,9,7
ACWI,9,8,2012-07-20,2020-03-03,8,7
PIM,9,9,2012-01-18,2020-03-19,7,7
AMZA,9,9,2015-04-06,2018-10-03,9,9
EVF,8,8,2018-10-11,2020-03-19,6,6
FTC,8,8,2011-05-09,2018-05-16,8,8
DMF,8,8,2018-09-20,2018-10-12,8,8
DSI,8,8,2012-02-13,2020-01-15,8,8
IRR,8,8,2018-10-24,2020-03-06,5,5
VXUS,8,8,2013-02-28,2020-02-25,8,8
EMQQ,8,8,2015-09-24,2020-02-10,8,8
WHX,8,7,2012-02-16,2015-02-13,8,7
BBRC,8,8,2012-08-15,2015-09-02,8,8
MGF,8,8,2018-09-13,2020-03-19,6,6
ALLB,8,6,2011-12-14,2015-03-03,8,6
DJP,8,8,2011-06-17,2016-08-09,8,8
FKU,8,8,2012-10-05,2016-07-19,8,8
DBL,8,8,2018-09-27,2020-03-12,7,7
BPK,8,8,2013-07-11,2018-12-12,8,8
LGI,8,8,2014-12-18,2020-03-19,7,7
CIK,8,8,2018-10-12,2018-12-12,8,8
NCA,8,8,2011-09-29,2020-03-12,7,7
OXLCO,8,8,2018-07-20,2018-12-20,8,8
DBU,8,8,2011-06-29,2013-08-23,8,8
IST,8,8,2011-08-23,2017-04-03,8,8
IJT,8,8,2011-07-11,2018-08-06,8,8
QAT,8,8,2014-06-02,2018-12-27,8,8
MFD,8,8,2011-12-12,2020-03-11,7,7
OEF,8,8,2011-10-06,2017-01-20,8,8
UBC,8,7,2011-07-08,2015-03-09,8,7
CGW,8,8,2011-05-24,2017-03-09,8,8
NYV,8,8,2018-09-13,2020-03-19,7,7
FDL,8,8,2012-02-14,2020-04-22,7,7
RIOM,8,5,2014-04-04,2015-02-09,8,5
BVA,8,7,2015-05-07,2016-05-16,8,7
ARKK,8,8,2017-12-06,2020-05-28,6,6
CEV,8,8,2018-09-20,2018-10-12,8,8
PSK,8,8,2011-05-23,2019-07-22,8,8
EMXX,8,6,2012-01-25,2016-08-15,8,6
MTT,8,8,2018-09-27,2020-03-19,6,6
PFX,8,4,2012-12-06,2015-09-29,8,4
SBB,8,7,2011-06-14,2014-09-10,8,7
PFL,8,8,2013-06-25,2020-03-12,6,6
RXD,8,8,2011-07-28,2012-09-21,8,8
SLVP,8,8,2012-03-07,2016-12-28,8,8
AAXJ,8,8,2011-09-14,2017-08-14,8,8
NAC,8,8,2016-08-15,2020-02-21,8,8
DWX,8,8,2011-05-18,2015-09-16,8,8
MUA,8,8,2018-09-21,2020-03-19,6,6
GLDX,8,8,2011-09-06,2014-08-22,8,8
ITF,8,8,2013-05-01,2015-05-13,8,8
RWR,8,7,2012-04-04,2017-03-15,8,7
CROC,8,8,2013-06-07,2018-10-09,8,8
BKK,8,8,2013-07-11,2020-03-12,6,6
BKEPP,8,8,2012-09-17,2019-08-05,8,8
KEF,8,7,2011-06-07,2017-07-05,8,7
CBIN,8,7,2012-10-24,2015-05-12,8,7
PPT,8,8,2012-03-28,2020-03-19,5,5
BIL,8,8,2013-08-19,2015-10-21,8,8
CBSHP,8,8,2018-08-09,2019-09-12,8,8
KBWP,8,8,2012-11-05,2019-05-16,8,8
PSI,8,7,2011-07-09,2020-03-03,7,6
SCHE,8,8,2011-09-13,2019-12-12,8,8
SCD,8,8,2011-06-01,2020-03-12,7,7
GGZ,8,8,2018-10-11,2020-03-06,6,6
KCE,8,8,2011-09-14,2019-10-03,8,8
EIP,7,7,2018-09-24,2018-10-24,7,7
PLMT,7,6,2012-06-20,2015-04-22,7,6
CHSCN,7,6,2018-10-04,2018-12-20,7,6
CMF,7,7,2011-08-03,2016-08-20,7,7
BIK,7,7,2011-06-27,2016-08-03,7,7
SRV,7,7,2014-05-02,2020-02-27,5,5
UTF,7,7,2019-12-23,2020-03-19,2,2
VTIP,7,7,2012-12-07,2019-01-29,7,7
IKGH,7,7,2014-03-25,2014-12-02,7,7
PSQ,7,7,2011-05-02,2020-03-06,6,6
FXS,7,7,2011-05-27,2016-02-03,7,7
TCPI,7,4,2014-05-21,2015-08-07,7,4
VMBS,7,7,2012-04-19,2017-05-30,7,7
GOF,7,7,2012-01-25,2020-03-19,4,4
PFO,7,7,2011-12-12,2020-03-19,5,5
USMD,7,7,2014-01-14,2016-08-30,7,7
DXD,7,7,2011-05-30,2012-04-25,7,7
ETB,7,7,2018-10-29,2020-03-23,4,4
DBMX,7,7,2015-07-30,2017-03-03,7,7
PGHY,7,7,2013-06-26,2016-03-11,7,7
DBP,7,7,2011-05-01,2013-02-27,7,7
CNXT,7,7,2015-06-20,2016-10-03,7,7
ROOF,7,7,2011-06-14,2013-03-20,7,7
FGB,7,7,2011-08-15,2020-05-12,2,2
ESCR,7,6,2014-07-14,2015-10-07,7,6
SPYG,7,7,2017-10-17,2019-12-10,7,7
BUI,7,7,2018-10-29,2020-03-19,3,3
CRD,7,6,2012-06-14,2019-08-05,7,6
EIV,7,7,2018-09-24,2018-10-29,7,7
IOIL,7,7,2011-06-16,2013-09-17,7,7
EURL,7,7,2015-09-01,2020-02-21,7,7
BIS,7,7,2012-03-21,2015-08-21,7,7
UYG,7,7,2011-08-26,2017-10-02,7,7
DBB,7,7,2011-10-20,2015-07-08,7,7
MHF,7,7,2011-05-05,2020-03-12,6,6
CWAY,7,5,2018-03-14,2018-09-24,7,5
DGZ,7,7,2011-05-02,2015-11-24,7,7
XMPT,7,7,2011-07-13,2013-01-04,7,7
PZI,7,7,2012-01-02,2016-05-27,7,7
BTA,7,7,2018-10-08,2020-03-19,5,5
SCHG,7,7,2011-10-26,2018-10-04,7,7
JW,7,6,2011-05-29,2019-03-05,7,6
HYS,7,6,2013-04-12,2017-02-15,7,6
FCHI,7,7,2012-07-16,2013-09-16,7,7
MIW,7,7,2016-08-15,2018-10-12,7,7
APSA,7,5,2011-06-07,2014-06-26,7,5
KOLD,7,7,2012-04-25,2016-03-01,7,7
PSCU,7,7,2012-04-26,2020-03-03,6,6
EEB,7,7,2011-06-27,2013-08-12,7,7
BSE,7,7,2011-06-20,2020-03-19,6,6
IAF,7,7,2018-09-06,2018-12-10,7,7
DLS,7,7,2012-05-11,2017-11-22,7,7
SCHH,7,7,2011-09-08,2018-12-12,7,7
SCHZ,7,7,2012-09-21,2019-07-18,7,7
SZK,7,6,2011-08-17,2012-09-21,7,6
NIM,7,6,2011-05-03,2020-02-05,7,6
NYH,7,7,2018-09-21,2018-10-10,7,7
YXI,7,6,2011-06-14,2019-09-29,7,6
RYE,7,7,2011-11-02,2013-07-10,7,7
TYO,7,7,2015-11-20,2019-10-25,7,7
SBIO,7,7,2015-02-17,2018-03-09,7,7
GPM,7,7,2018-10-29,2020-03-12,5,5
SVLC,7,7,2013-03-05,2015-02-26,7,7
QTEC,7,7,2012-02-13,2017-08-02,7,7
VGLT,7,7,2011-12-10,2019-08-26,7,7
TLTD,7,7,2012-10-05,2015-11-12,7,7
HBK,7,6,2015-04-02,2018-11-23,7,6
NECB,7,6,2011-05-20,2020-02-20,7,6
HTD,7,6,2014-12-18,2020-03-19,2,2
RIF,7,7,2011-08-01,2017-12-08,7,7
FCAN,7,6,2013-08-09,2017-04-17,7,6
MIN,7,7,2018-07-27,2020-03-12,6,6
APAGF,7,5,2011-08-22,2014-10-03,7,5
PSCH,7,7,2011-07-13,2018-07-02,7,7
SRS,6,6,2011-06-19,2013-09-03,6,6
KBWR,6,6,2012-10-08,2016-03-29,6,6
VEU,6,6,2012-03-01,2019-04-28,6,6
CRV,6,6,2011-09-13,2015-07-09,6,6
BRAZ,6,6,2011-06-10,2012-09-21,6,6
EVV,6,6,2018-10-11,2018-12-17,6,6
VFL,6,6,2011-08-18,2018-10-10,6,6
FENY,6,6,2016-01-25,2020-03-24,5,5
VEGI,6,6,2012-02-06,2014-09-09,6,6
EVY,6,6,2018-09-21,2018-10-12,6,6
FHLC,6,6,2015-10-29,2018-04-03,6,6
RXL,6,6,2011-07-20,2013-05-26,6,6
FHY,6,6,2011-12-20,2018-06-25,6,6
UBT,6,5,2011-08-03,2012-06-13,6,5
HELI,6,6,2014-06-18,2015-01-02,6,6
MAV,6,6,2018-10-12,2020-03-19,4,4
FITBI,6,6,2018-10-08,2018-11-29,6,6
IXP,6,6,2011-09-20,2018-01-22,6,6
DEF,6,6,2012-02-20,2019-11-26,6,6
MCN,6,6,2018-09-17,2020-02-28,5,5
BDCV,6,6,2014-08-06,2015-12-02,6,6
UPRO,6,6,2011-09-14,2013-05-26,6,6
UPV,6,6,2011-06-16,2016-07-26,6,6
CHIX,6,6,2013-03-28,2019-11-06,6,6
MDD,6,6,2011-08-26,2016-08-03,6,6
DRW,6,6,2011-06-22,2018-02-02,6,6
SPFF,6,6,2012-11-05,2019-07-24,6,6
GTU,6,6,2012-01-05,2015-12-16,6,6
CHSCM,6,6,2018-10-04,2018-12-20,6,6
UTG,6,5,2012-08-14,2019-06-17,6,5
LMCK,6,5,2016-05-09,2016-12-15,6,5
DIAX,6,6,2018-10-02,2020-03-12,3,3
PID,6,6,2011-10-19,2013-07-11,6,6
DSUM,6,6,2011-10-12,2013-04-16,6,6
EWUS,6,5,2013-07-22,2016-07-19,6,5
HMG,6,4,2013-03-04,2018-06-11,6,4
UYM,6,6,2011-06-15,2016-11-23,6,6
SPXU,6,6,2011-09-14,2019-10-07,6,6
VBK,6,6,2011-07-27,2019-12-11,6,6
RYU,6,5,2011-07-22,2019-09-19,6,5
JKE,6,6,2011-08-25,2012-12-06,6,6
HDGE,6,6,2011-09-23,2020-03-22,5,5
SCHM,6,6,2012-09-21,2019-09-19,6,6
DMB,6,6,2016-10-14,2020-03-12,5,5
RFG,6,6,2011-08-24,2019-04-09,6,6
MINT,6,6,2011-11-28,2019-01-04,6,6
DOL,6,6,2011-07-15,2019-07-03,6,6
SDD,6,4,2011-07-25,2012-01-30,6,4
NLR,6,6,2011-05-05,2013-06-24,6,6
CAFE,6,6,2014-08-30,2017-01-23,6,6
REW,6,6,2011-07-06,2012-06-11,6,6
DNL,6,6,2011-06-06,2013-09-11,6,6
PSCE,6,6,2011-10-17,2018-04-16,6,6
TCBIP,6,5,2018-08-30,2019-08-29,6,5
PXJ,6,5,2011-07-15,2020-06-08,5,4
RTM,6,6,2011-07-14,2019-10-31,6,6
BIZD,6,6,2013-03-22,2019-10-30,6,6
BIV,6,6,2015-12-22,2020-02-24,6,6
PCM,6,6,2011-08-23,2020-03-19,4,4
IGN,6,6,2011-09-28,2015-08-30,6,6
WITE,6,6,2011-05-02,2013-01-22,6,6
PSBH,6,5,2013-04-01,2015-09-10,6,5
NML,6,6,2015-07-15,2018-12-19,6,6
IEUR,6,6,2015-10-13,2018-02-08,6,6
GCH,6,6,2011-10-12,2016-11-07,6,6
DNP,6,6,2011-11-07,2020-03-23,3,3
GFNCP,6,6,2018-07-27,2019-01-29,6,6
AIA,6,6,2011-04-29,2016-06-27,6,6
PGP,6,6,2011-10-14,2020-02-28,5,5
SSO,6,6,2011-06-03,2015-01-14,6,6
DBGR,6,6,2013-08-29,2018-01-04,6,6
PXF,6,6,2012-11-28,2018-05-29,6,6
MLN,6,5,2011-11-28,2013-01-04,6,5
IRDMB,6,6,2018-07-25,2018-08-10,6,6
FEX,5,5,2012-02-06,2013-08-23,5,5
BWX,5,5,2011-06-09,2017-09-27,5,5
SLMBP,5,5,2018-09-06,2019-11-19,5,5
SCHA,5,5,2012-09-21,2019-07-22,5,5
HGI,5,5,2011-06-29,2014-06-25,5,5
PCQ,5,5,2011-05-25,2020-03-12,4,4
ENFR,5,5,2018-08-17,2020-01-30,5,5
BLH,5,5,2011-09-26,2018-12-14,5,5
WOOD,5,5,2011-05-06,2018-10-11,5,5
NBH,5,5,2018-09-10,2018-11-01,5,5
QCAN,5,4,2016-08-20,2017-04-17,5,4
DXGE,5,4,2015-04-14,2018-08-02,5,4
MYF,5,5,2018-12-14,2020-03-19,2,2
PSCC,5,5,2013-01-04,2018-07-06,5,5
PWV,5,4,2011-05-11,2016-03-18,5,4
SMIN,5,5,2012-08-08,2015-08-10,5,5
EFU,5,5,2011-06-28,2013-05-26,5,5
BWINB,5,5,2011-06-28,2018-06-11,5,5
ACWX,5,5,2012-08-22,2019-09-24,5,5
VWOB,5,5,2013-06-26,2019-04-28,5,5
QDEF,5,5,2013-04-16,2017-07-27,5,5
RWX,5,5,2012-03-21,2013-04-12,5,5
PERM,5,5,2012-02-07,2012-06-14,5,5
RDIV,5,5,2015-09-09,2018-09-14,5,5
JPP,5,5,2012-02-12,2016-08-03,5,5
PMF,5,5,2011-06-08,2020-03-19,3,3
RJA,5,5,2012-07-18,2017-04-15,5,5
KFYP,5,5,2013-09-05,2019-10-28,5,5
GII,5,5,2013-02-22,2020-03-20,4,4
FEM,5,5,2013-03-08,2018-05-16,5,5
GDEF,5,4,2013-10-25,2015-11-17,5,4
BOM,5,5,2011-05-12,2012-03-12,5,5
HEWJ,5,5,2015-07-28,2017-09-29,5,5
UHN,5,5,2012-11-02,2015-03-06,5,5
FCO,5,5,2011-12-15,2018-12-20,5,5
FCLF,5,3,2012-10-24,2016-04-26,5,3
FILL,5,5,2012-06-07,2013-09-11,5,5
HEZU,5,5,2015-11-16,2017-11-15,5,5
PIZ,5,5,2012-04-20,2013-09-26,5,5
SCZ,5,5,2011-12-01,2017-09-18,5,5
LTL,5,5,2011-05-05,2012-04-18,5,5
PMX,5,5,2011-06-08,2020-03-19,3,3
CHIM,5,5,2012-02-14,2019-11-06,5,5
DOG,5,5,2011-06-06,2020-03-23,4,4
SDOG,5,5,2012-06-29,2020-01-03,5,5
DDT,5,5,2018-07-23,2018-10-16,5,5
TBF,5,5,2011-05-22,2017-04-03,5,5
TSI,5,5,2018-11-19,2020-03-19,2,2
NXR,5,5,2012-01-19,2020-03-19,3,3
XSW,5,5,2018-07-24,2020-02-03,5,5
WVFC,5,4,2015-03-25,2020-01-28,5,4
COBK,5,5,2011-08-19,2015-03-09,5,5
AKP,5,5,2017-06-23,2018-12-28,5,5
VBR,5,5,2012-10-04,2020-01-22,5,5
RNP,5,5,2018-12-19,2020-03-19,3,3
EWGS,5,5,2013-08-09,2017-09-21,5,5
VCSH,5,5,2016-06-01,2018-12-19,5,5
VCV,5,4,2013-02-19,2020-03-12,4,3
BABS,5,5,2011-08-03,2016-08-03,5,5
IWR,5,5,2016-02-12,2020-05-16,4,4
REZ,5,5,2012-05-01,2020-04-23,4,4
DBBR,5,5,2011-06-09,2015-09-03,5,5
JHS,5,5,2018-10-10,2020-03-12,4,4
MTS,5,5,2012-05-17,2015-09-04,5,5
DBEM,5,5,2011-06-09,2016-01-05,5,5
NNY,5,5,2019-01-02,2020-03-23,3,3
DBEU,5,5,2015-05-18,2017-01-03,5,5
MGH,5,5,2011-07-05,2015-03-26,5,5
EVP,5,5,2011-09-16,2018-10-11,5,5
TLO,5,5,2011-05-17,2016-03-21,5,5
EVO,5,5,2016-08-15,2018-10-12,5,5
RCG,5,4,2016-01-11,2016-06-28,5,4
TLH,5,5,2011-05-02,2016-09-09,5,5
PAI,5,5,2018-10-08,2020-03-19,4,4
EMI,5,5,2011-05-06,2018-10-12,5,5
SGF,5,5,2011-05-19,2018-03-13,5,5
AZIA,5,5,2013-04-04,2015-09-26,5,5
HTWO,5,3,2013-03-22,2015-03-04,5,3
ROIQ,5,5,2013-05-02,2015-10-26,5,5
CVOL,5,5,2011-08-22,2013-09-11,5,5
VLT,5,5,2018-11-23,2020-03-19,1,1
FVL,5,5,2011-08-05,2012-02-13,5,5
HYLD,5,5,2012-04-16,2014-08-14,5,5
CMU,5,5,2018-10-23,2020-03-20,4,4
DAX,5,5,2015-06-29,2016-02-08,5,5
CHSCO,5,5,2018-10-04,2018-12-20,5,5
LND,5,5,2015-06-10,2020-03-12,4,4
ATL,5,3,2012-09-25,2015-07-10,5,3
ACG,5,3,2014-06-25,2015-08-28,5,3
VSS,5,5,2012-03-01,2020-01-06,5,5
CSJ,5,5,2012-04-19,2016-08-19,5,5
PZC,5,5,2011-05-25,2020-03-19,3,3
MPV,5,5,2019-01-14,2020-03-19,1,1
IDHB,5,4,2012-09-20,2013-09-17,5,4
FWV,5,5,2013-08-06,2015-10-26,5,5
CCX,4,4,2011-05-24,2013-01-22,4,4
ENOR,4,3,2012-06-01,2020-03-13,3,2
CACGU,4,3,2012-12-14,2012-12-28,4,3
MDVXU,4,2,2014-12-19,2015-01-30,4,2
PSR,4,4,2011-07-27,2016-01-11,4,4
RGI,4,4,2011-07-22,2017-05-26,4,4
JPIN,4,4,2015-09-30,2018-04-24,4,4
RZG,4,4,2011-10-26,2018-05-14,4,4
IPF,4,4,2011-06-15,2013-08-23,4,4
EXT,4,4,2011-10-12,2019-06-26,4,4
INR,4,4,2011-05-31,2013-06-26,4,4
EMIF,4,4,2011-05-31,2013-06-25,4,4
